question,intent label
I want to edit my address book,modify_address
I need to locate photo delivery,delivery_status_tracking_details
Please show me how to reset 2SV,manage_account_login_security
Can you help me retry my failed transaction?,payment_issues_declines_retries
I'm trying to view my benefit balance,refund_credits_balances
Is it possible to return this return window?,refund_returns_eligibility
I want to update my data access apps,manage_account_general_settings
I need to remove archived orders list,modify_order
I'm trying to resolve my checkout retry,payment_issues_declines_retries
Is it possible to manage this address book?,modify_address
What is the way to check the data access apps?,manage_account_general_settings
I'm trying to update my wallet,payment_issues_cards_wallet
I need to check details regarding customer support legal,customer_support_legal
I need to remove credit card,payment_issues_cards_wallet
Can you help me troubleshoot my 2SV?,manage_account_login_security
How do I change the delivery status delays query?,delivery_status_delays
I want to report my gift card scam,payment_issues_fraud_scams
What is the way to remove the teen order?,manage_account_teen_settings
How to avoid credit card phishing scams?,payment_issues_fraud_scams
How do I manage the debit card?,payment_issues_cards_wallet
Please show me how to get invoice pdf,billing
I'm trying to archive my account settings,manage_account_general_settings
What is the way to update the login fail?,manage_account_login_security
What is the way to manage the delivery status delays query?,delivery_status_delays
Can you help me ship my international return?,refund_international_returns
What is the way to check the personalized products?,refund_returns_eligibility
How do I retry the checkout retry?,payment_issues_declines_retries
What is the way to approve the household teen?,manage_account_teen_settings
Can I deduct damage fee on Amazon?,refund_restocking_fees
Can you help me give my customer surveys?,customer_feedback
Is it possible to change this details regarding customer support legal?,customer_support_legal
What is the way to set default the shipping address?,modify_address
Please show me how to find billing receipt,billing
I need to clear return shipping cost,refund_international_returns
Please show me how to verify MFA,manage_account_login_security
I need assistance to complete my translation tools,customer_feedback
I want to find my tracking link,delivery_status_tracking_details
Is it possible to update this delivery status delays query?,delivery_status_delays
Can I check currency converter on Amazon?,payment_issues_currency_converter
I need to obtain order invoice copy,billing
What is the way to manage the delivery status alerts query?,delivery_status_alerts
I need to change deals mailing list,other_query
Can you help me return my customs returns?,refund_international_returns
How do I avoid the security trends?,payment_issues_fraud_scams
I want to retry my declined payment,payment_issues_declines_retries
Can you help me check my unauthorized payment?,payment_issues_unknown_charges
How do I reduce the partial refund fee?,refund_restocking_fees
I want to deduct my return deduction,refund_restocking_fees
Can you help me manage my details regarding refund tracking status?,refund_tracking_status
What is the way to change the opt out marketing?,other_query
Can you help me recognize my gift card scam?,payment_issues_fraud_scams
Please show me how to remove shipping address,modify_address
I'm trying to change my manage account closure query,manage_account_closure
Is it possible to identify this fake texts?,payment_issues_fraud_scams
I need assistance to troubleshoot my sign in error,manage_account_login_security
What is the way to start the return window?,refund_returns_eligibility
How do I recover the sign in error?,manage_account_login_security
Is it possible to manage this newsletter subscriptions?,other_query
Is it possible to change this payment method on order?,modify_order
I need to verify email verification,manage_account_login_security
I'm trying to add my payment option,payment_issues_cards_wallet
Is it possible to fix this failed transaction?,payment_issues_declines_retries
I want to identify my payment scam,payment_issues_fraud_scams
What is the way to check the details regarding refund tracking status?,refund_tracking_status
How do I change the delivery status rules policies query?,delivery_status_rules_policies
I need assistance to hide my shipping address on order,modify_order
I need to take chat translation,customer_feedback
What is the way to remove the delivery instructions?,modify_address
What is the way to convert the exchange rates?,payment_issues_currency_converter
Please show me how to evaluate chat translation,customer_feedback
I need assistance to update my customer support contact query,customer_support_contact
Please show me how to take customer surveys,customer_feedback
I need to change shipping address,modify_address
I want to report my security trends,payment_issues_fraud_scams
I want to change my customer support contact query,customer_support_contact
Is it possible to edit this opt out marketing?,other_query
Is it possible to check this unauthorized payment?,payment_issues_unknown_charges
I want to change my opt out marketing,other_query
What is the way to deduct the damage fee?,refund_restocking_fees
How do I download the billing receipt?,billing
Is it possible to start this return eligibility?,refund_returns_eligibility
Is it possible to report this prime subscription charge?,payment_issues_unknown_charges
What is the way to remove the secondary address?,modify_address
I want to investigate my duplicate charge,payment_issues_unknown_charges
I need assistance to troubleshoot my payment retry,payment_issues_declines_retries
Can I invite teen order on Amazon?,manage_account_teen_settings
What is the way to update the language preference?,manage_account_general_settings
Can I troubleshoot failed transaction on Amazon?,payment_issues_declines_retries
Is it possible to modify this teen approval?,manage_account_teen_settings
I need assistance to manage my details regarding manage account closure,manage_account_closure
How do I update the manage account closure query?,manage_account_closure
Check exact location of my parcel right now.,delivery_status_tracking_details
I need to select local currency,payment_issues_currency_converter
Is it possible to reduce this return deduction?,refund_restocking_fees
I'm trying to view my subscribe and save alerts,other_query
Can you help me report my prime subscription charge?,payment_issues_unknown_charges
Is it possible to calculate this restocking fee?,refund_restocking_fees
Please show me how to use credit balance,refund_credits_balances
Please show me how to check details regarding delivery status undeliverable,delivery_status_undeliverable
Unsubscribe from Amazon marketing emails.,manage_account_general_settings
Can I charge partial refund fee on Amazon?,refund_restocking_fees
Please show me how to retry declined payment,payment_issues_declines_retries
I'm trying to find my billing receipt,billing
How do I reset the 2SV?,manage_account_login_security
I need assistance to add my address book,modify_address
How do I update the details regarding delivery status delays?,delivery_status_delays
I want to troubleshoot my checkout retry,payment_issues_declines_retries
I want to clear my return shipping cost,refund_international_returns
Please show me how to review translation feedback,customer_feedback
I need assistance to take my customer surveys,customer_feedback
Is it possible to edit this shipping address?,modify_address
Please show me how to avoid phishing email,payment_issues_fraud_scams
What is this AMZ Prime descriptor fee?,payment_issues_unknown_charges
Is it possible to retry this payment retry?,payment_issues_declines_retries
I want to change my delivery instructions,modify_address
I need assistance to update my credit card,payment_issues_cards_wallet
I need assistance to change my data access apps,manage_account_general_settings
I want to save my delivery instructions,modify_address
Please show me how to change details regarding customer support contact,customer_support_contact
I'm trying to view my tax invoice,billing
How do I edit the backup payment method?,payment_issues_cards_wallet
Is it possible to change this security code?,manage_account_login_security
Can you help me remove my address book?,modify_address
Please show me how to evaluate customer surveys,customer_feedback
What is the way to modify the teen order?,manage_account_teen_settings
I want to change my details regarding customer support bereavement,customer_support_bereavement
I need to set default backup payment method,payment_issues_cards_wallet
Can I update wallet on Amazon?,payment_issues_cards_wallet
What is the way to update the two-step verification?,manage_account_login_security
What is the way to retry the failed transaction?,payment_issues_declines_retries
Can I modify order items on Amazon?,modify_order
I'm trying to get my invoice pdf,billing
I'm trying to check my credit balance,refund_credits_balances
What is the way to initiate the return policy?,refund_returns_eligibility
Is it possible to find this unauthorized payment?,payment_issues_unknown_charges
I need to locate package location,delivery_status_tracking_details
What is the way to recognize the fake texts?,payment_issues_fraud_scams
Please show me how to recover email verification,manage_account_login_security
What is the way to check the details regarding delivery status rules policies?,delivery_status_rules_policies
I'm trying to add my shipping address,modify_address
I want to hide my order history,modify_order
I want to update my sign in error,manage_account_login_security
Please show me how to find business receipt,billing
I need assistance to manage my details regarding customer support contact,customer_support_contact
Please show me how to start return eligibility,refund_returns_eligibility
Please show me how to cancel payment method on order,modify_order
I'm trying to remove my teen approval,manage_account_teen_settings
Please show me how to submit translation tools,customer_feedback
I need assistance to switch my phone number account,manage_account_profiles_devices
I need assistance to unsubscribe from my newsletter subscriptions,other_query
How do I check the details regarding delivery status rules policies?,delivery_status_rules_policies
How do I submit the customer surveys?,customer_feedback
How do I ship the customs returns?,refund_international_returns
Can you help me print my billing receipt?,billing
Is it possible to verify this sign in error?,manage_account_login_security
How do I change the details regarding customer support bereavement?,customer_support_bereavement
Can you help me convert my local currency?,payment_issues_currency_converter
What is the way to manage the details regarding customer support legal?,customer_support_legal
I need to resolve declined card,payment_issues_declines_retries
I need to start return policy,refund_returns_eligibility
Can I recover security code on Amazon?,manage_account_login_security
I want to manage my debit card,payment_issues_cards_wallet
I want to check my return window,refund_returns_eligibility
Can I cancel subscription email preferences on Amazon?,other_query
Please show me how to take satisfaction survey,customer_feedback
I want to evaluate my customer surveys,customer_feedback
Please show me how to recognize suspicious activity,payment_issues_fraud_scams
How do I deduct the damage fee?,refund_restocking_fees
What is the way to change the local currency?,payment_issues_currency_converter
I want to start my return policy,refund_returns_eligibility
I'm trying to request my proof of purchase,billing
How do I update the delivery status rules policies query?,delivery_status_rules_policies
How do I give the translation feedback?,customer_feedback
Is it possible to start this return window?,refund_returns_eligibility
I need to save tax invoice,billing
What is the way to update the deals mailing list?,other_query
I need to recover 2SV,manage_account_login_security
Please show me how to invite household teen,manage_account_teen_settings
Can you help me update my login fail?,manage_account_login_security
Can you help me change my manage account closure query?,manage_account_closure
What is the way to avoid the gift card scam?,payment_issues_fraud_scams
What is the way to logout the account switcher?,manage_account_profiles_devices
How do I modify the teen approval?,manage_account_teen_settings
I want to select my card currency,payment_issues_currency_converter
How do I start the opened items?,refund_returns_eligibility
How do I update the gift card balance?,manage_account_general_settings
I want to configure my switch account,manage_account_profiles_devices
Is it possible to set this card currency?,payment_issues_currency_converter
What is the way to change the currency converter?,payment_issues_currency_converter
Can I check delivery status delays query on Amazon?,delivery_status_delays
I want to switch my phone number account,manage_account_profiles_devices
I want to troubleshoot my declined payment,payment_issues_declines_retries
I want to update my details regarding delivery status delays,delivery_status_delays
Is it possible to invite this household teen?,manage_account_teen_settings
Please show me how to opt out of opt out marketing,other_query
Please show me how to report payment scam,payment_issues_fraud_scams
What is the way to locate the parcel tracking info?,delivery_status_tracking_details
I need assistance to manage my deals mailing list,other_query
I want to delete my teen order,manage_account_teen_settings
I'm trying to set default my delivery instructions,modify_address
Please show me how to modify order items,modify_order
Can you help me deduct my partial refund fee?,refund_restocking_fees
Can you help me update my details regarding manage account closure?,manage_account_closure
Is it possible to add this payment option?,payment_issues_cards_wallet
Please show me how to initiate opened items,refund_returns_eligibility
Is it possible to report this unknown charge?,payment_issues_unknown_charges
Is it possible to remove this debit card?,payment_issues_cards_wallet
Can I find map tracking on Amazon?,delivery_status_tracking_details
Can you help me change my deals mailing list?,other_query
How do I calculate the restocking fee?,refund_restocking_fees
I need assistance to select my exchange rates,payment_issues_currency_converter
How do I change the details regarding delivery status rules policies?,delivery_status_rules_policies
I need assistance to manage my gift card balance,manage_account_general_settings
I'm trying to check my return policy,refund_returns_eligibility
How do I cancel the newsletter subscriptions?,other_query
I'm trying to delete my secondary address,modify_address
What is the way to give the customer surveys?,customer_feedback
What is the way to check the local currency?,payment_issues_currency_converter
I'm trying to update my order history,modify_order
Can I manage details regarding customer support legal on Amazon?,customer_support_legal
How do I troubleshoot the sign in error?,manage_account_login_security
I need to use credit balance,refund_credits_balances
Is it possible to recognize this fake texts?,payment_issues_fraud_scams
Please show me how to troubleshoot declined payment,payment_issues_declines_retries
I need to use benefit balance,refund_credits_balances
I need to bypass sign in error,manage_account_login_security
Please show me how to set up teen account settings,manage_account_teen_settings
Can you help me bypass my email verification?,manage_account_login_security
How do I return the international return?,refund_international_returns
What is the way to sign out the login with Amazon?,manage_account_profiles_devices
I want to opt out of my opt out marketing,other_query
I need to remove backup payment method,payment_issues_cards_wallet
What is the way to track the parcel tracking info?,delivery_status_tracking_details
I'm trying to check my customer support contact query,customer_support_contact
When will the refund show up in my bank account?,refund_tracking_status
I need to manage delivery status alerts query,delivery_status_alerts
Please show me how to cancel order items,modify_order
Can you help me remove my teen approval?,manage_account_teen_settings
I need to view package location,delivery_status_tracking_details
What is the way to report the gift card scam?,payment_issues_fraud_scams
I need to find prime subscription charge,payment_issues_unknown_charges
What is the way to manage the delivery status rules policies query?,delivery_status_rules_policies
Is it possible to manage this details regarding delivery status alerts?,delivery_status_alerts
Can I return personalized products on Amazon?,refund_returns_eligibility
I need assistance to edit my customs regs,other_query
How do I check the manage account closure query?,manage_account_closure
I need to apply rewards points,refund_credits_balances
Can I reset two-step verification on Amazon?,manage_account_login_security
I want to update my delivery address,modify_address
How do I locate the photo delivery?,delivery_status_tracking_details
How do I update the 2SV?,manage_account_login_security
Can you help me update my details regarding refund tracking status?,refund_tracking_status
Can you help me delete my teen login?,manage_account_teen_settings
Please show me how to verify password,manage_account_login_security
What is the way to troubleshoot the checkout retry?,payment_issues_declines_retries
I need to start return eligibility,refund_returns_eligibility
Can you help me clear my return shipping cost?,refund_international_returns
I'm trying to manage my marketing emails,manage_account_general_settings
How do I find the parcel tracking info?,delivery_status_tracking_details
I'm trying to set default my wallet,payment_issues_cards_wallet
Please show me how to charge damage fee,refund_restocking_fees
I need assistance to find my parcel tracking info,delivery_status_tracking_details
I need to pay international label,refund_international_returns
I'm trying to investigate my unknown charge,payment_issues_unknown_charges
Please show me how to bypass email verification,manage_account_login_security
Is it possible to find this duplicate charge?,payment_issues_unknown_charges
I need assistance to set my currency converter,payment_issues_currency_converter
How do I start the return eligibility?,refund_returns_eligibility
I need to use translation feedback,customer_feedback
I need to manage details regarding customer support contact,customer_support_contact
Please show me how to take translation tools,customer_feedback
Is it possible to manage this details regarding delivery status rules policies?,delivery_status_rules_policies
I need to check details regarding manage account closure,manage_account_closure
How do I return the international label?,refund_international_returns
Can I update delivery status alerts query on Amazon?,delivery_status_alerts
What is the way to check the unknown charge?,payment_issues_unknown_charges
Can I logout mobile login on Amazon?,manage_account_profiles_devices
Is it possible to unsubscribe this archived orders?,manage_account_general_settings
Can I request proof of purchase on Amazon?,billing
Can you help me manage my credit card?,payment_issues_cards_wallet
What is the way to ship the international label?,refund_international_returns
Please show me how to locate map tracking,delivery_status_tracking_details
What is the way to change the details regarding refund tracking status?,refund_tracking_status
Please show me how to cancel delivery speed,modify_order
I need to approve teen approval,manage_account_teen_settings
Is it possible to find this unrecognized transaction?,payment_issues_unknown_charges
How do I edit the card expiration?,payment_issues_cards_wallet
Can I save delivery instructions on Amazon?,modify_address
Please show me how to configure phone number account,manage_account_profiles_devices
I need to recognize payment scam,payment_issues_fraud_scams
Can you help me manage my gift card balance?,manage_account_general_settings
I need assistance to change my local currency,payment_issues_currency_converter
I want to sign out my account switcher,manage_account_profiles_devices
Is it possible to update this order history?,modify_order
Please show me how to calculate damage fee,refund_restocking_fees
I want to fix my declined card,payment_issues_declines_retries
I need assistance to ship my customs returns,refund_international_returns
I want to view my tax invoice,billing
Please show me how to return international label,refund_international_returns
I'm trying to retry my declined payment,payment_issues_declines_retries
Please show me how to report phishing email,payment_issues_fraud_scams
What is the way to update the details regarding refund tracking status?,refund_tracking_status
Please show me how to approve teen approval,manage_account_teen_settings
Can I reduce damage fee on Amazon?,refund_restocking_fees
Can I manage delivery status delays query on Amazon?,delivery_status_delays
Is it possible to find this proof of purchase?,billing
Can I change subscribe and save alerts on Amazon?,other_query
I want to check my customer support contact query,customer_support_contact
I want to update my details regarding delivery status alerts,delivery_status_alerts
Can I avoid phishing email on Amazon?,payment_issues_fraud_scams
Please show me how to troubleshoot declined card,payment_issues_declines_retries
I need to set default delivery instructions,modify_address
I want to change my newsletter subscriptions,other_query
What is the return eligibility policy for video games?,refund_returns_eligibility
I want to unsubscribe my marketing emails,manage_account_general_settings
Can I logout switch account on Amazon?,manage_account_profiles_devices
Can you help me change my delivery status delays query?,delivery_status_delays
I need assistance to find my photo delivery,delivery_status_tracking_details
Can I delete household teen on Amazon?,manage_account_teen_settings
Can you help me change my order history?,modify_order
What is the way to change the customer support legal query?,customer_support_legal
I need to request business receipt,billing
Can you help me remove my household teen?,manage_account_teen_settings
Can I evaluate customer surveys on Amazon?,customer_feedback
I need assistance to pay my customs returns,refund_international_returns
Can you help me check my delivery status alerts query?,delivery_status_alerts
What is the way to save the billing receipt?,billing
I want to check my delivery status alerts query,delivery_status_alerts
I want to check my details regarding customer support bereavement,customer_support_bereavement
Can I identify unknown charge on Amazon?,payment_issues_unknown_charges
Please show me how to resolve checkout retry,payment_issues_declines_retries
Is it possible to review this translation feedback?,customer_feedback
I need assistance to logout my shopping profile,manage_account_profiles_devices
How do I reduce the restocking fee?,refund_restocking_fees
What is the way to recover the security code?,manage_account_login_security
What is the way to report the security trends?,payment_issues_fraud_scams
Is it possible to check this details regarding delivery status delays?,delivery_status_delays
Please show me how to opt out of deals mailing list,other_query
I need to troubleshoot failed transaction,payment_issues_declines_retries
Can you help me check my details regarding customer support contact?,customer_support_contact
I need to avoid payment scam,payment_issues_fraud_scams
How do I manage the details regarding delivery status rules policies?,delivery_status_rules_policies
I need to get business receipt,billing
I need assistance to unsubscribe from my deals mailing list,other_query
Can I evaluate translation tools on Amazon?,customer_feedback
I need to find unauthorized payment,payment_issues_unknown_charges
What is the way to hide the payment method on order?,modify_order
I need assistance to change my details regarding refund tracking status,refund_tracking_status
I need assistance to unsubscribe from my opt out marketing,other_query
Is it possible to update this details regarding delivery status alerts?,delivery_status_alerts
Is it possible to cancel this order history?,modify_order
What is the way to charge the partial refund fee?,refund_restocking_fees
Can you help me stop my order items?,modify_order
I need assistance to check my unauthorized payment,payment_issues_unknown_charges
I want to calculate my partial refund fee,refund_restocking_fees
Is it possible to change this delivery address?,modify_address
I need to investigate prime subscription charge,payment_issues_unknown_charges
Can you help me unsubscribe from my customs regs?,other_query
How do I switch the account switcher?,manage_account_profiles_devices
I want to delete my delivery address,modify_address
What are the requirements for currency conversion?,payment_issues_currency_converter
Can I initiate personalized products on Amazon?,refund_returns_eligibility
I need assistance to manage my delivery status rules policies query,delivery_status_rules_policies
Can I check customer support contact query on Amazon?,customer_support_contact
I need assistance to set default my shipping address,modify_address
I want to check my details regarding refund tracking status,refund_tracking_status
Is it possible to bypass this password?,manage_account_login_security
Please show me how to change data access apps,manage_account_general_settings
I need assistance to return my international return,refund_international_returns
I need to check opened items,refund_returns_eligibility
How do I bypass the security code?,manage_account_login_security
I want to locate my package location,delivery_status_tracking_details
I need assistance to view my benefit balance,refund_credits_balances
Can you help me calculate my damage fee?,refund_restocking_fees
I need to set up teen login,manage_account_teen_settings
I need to manage details regarding customer support legal,customer_support_legal
Is it possible to change this details regarding manage account closure?,manage_account_closure
I want to opt out of my deals mailing list,other_query
Please show me how to approve household teen,manage_account_teen_settings
Can I check details regarding delivery status delays on Amazon?,delivery_status_delays
Can I bypass email verification on Amazon?,manage_account_login_security
Can you help me change my details regarding delivery status alerts?,delivery_status_alerts
I need assistance to change my customer support bereavement query,customer_support_bereavement
Manage my saved payment options.,payment_issues_cards_wallet
Please show me how to check rewards points,refund_credits_balances
Please show me how to save invoice pdf,billing
I'm trying to update my customer support contact query,customer_support_contact
Is it possible to check this unrecognized transaction?,payment_issues_unknown_charges
How do I edit the delivery address?,modify_address
Please show me how to remove shipping address on order,modify_order
Can I identify security trends on Amazon?,payment_issues_fraud_scams
Can I resolve declined card on Amazon?,payment_issues_declines_retries
Can I resolve checkout retry on Amazon?,payment_issues_declines_retries
Please show me how to change Spanish language,manage_account_general_settings
I need to check delivery status alerts query,delivery_status_alerts
What is the way to archive the archived orders list?,modify_order
I need assistance to check my customer support legal query,customer_support_legal
I need assistance to find my unauthorized payment,payment_issues_unknown_charges
I want to view my invoice pdf,billing
I need to track tracking link,delivery_status_tracking_details
Can I manage wallet on Amazon?,payment_issues_cards_wallet
Can I check refund tracking status query on Amazon?,refund_tracking_status
I want to give my chat translation,customer_feedback
What is the way to initiate the personalized products?,refund_returns_eligibility
I want to archive my Spanish language,manage_account_general_settings
Is it possible to pay this international return?,refund_international_returns
I'm trying to recognize my fake texts,payment_issues_fraud_scams
I'm trying to avoid my phishing email,payment_issues_fraud_scams
Can I invite teen approval on Amazon?,manage_account_teen_settings
Please show me how to sign out login with Amazon,manage_account_profiles_devices
How do I cancel the shipping address on order?,modify_order
Can I update card expiration on Amazon?,payment_issues_cards_wallet
What is the way to archive the archived orders?,manage_account_general_settings
How do I recover the security code?,manage_account_login_security
Can you help me manage my details regarding customer support bereavement?,customer_support_bereavement
I want to add my card expiration,payment_issues_cards_wallet
Can I unsubscribe from customs regs on Amazon?,other_query
Please show me how to find parcel tracking info,delivery_status_tracking_details
Is it possible to resolve this checkout retry?,payment_issues_declines_retries
What is the way to return the customs returns?,refund_international_returns
I want to check my exchange rates,payment_issues_currency_converter
How do I start the personalized products?,refund_returns_eligibility
I need assistance to initiate my return window,refund_returns_eligibility
I need assistance to convert my exchange rates,payment_issues_currency_converter
I'm trying to change my details regarding customer support legal,customer_support_legal
I'm trying to update my refund tracking status query,refund_tracking_status
I want to view my rewards points,refund_credits_balances
I'm trying to update my details regarding refund tracking status,refund_tracking_status
Can you help me logout my login with Amazon?,manage_account_profiles_devices
How do I calculate the partial refund fee?,refund_restocking_fees
Please show me how to modify household teen,manage_account_teen_settings
I need assistance to delete my mobile login,manage_account_profiles_devices
Can you help me update my order items?,modify_order
I need to edit wallet,payment_issues_cards_wallet
I need to check details regarding customer support contact,customer_support_contact
Please show me how to resolve payment retry,payment_issues_declines_retries
I need assistance to deduct my damage fee,refund_restocking_fees
What is the way to check the rewards points?,refund_credits_balances
I'm trying to check my details regarding customer support bereavement,customer_support_bereavement
Can I modify order history on Amazon?,modify_order
I'm trying to identify my security trends,payment_issues_fraud_scams
My credit card was declined during checkout.,payment_issues_declines_retries
What is the way to reduce the damage fee?,refund_restocking_fees
I want to locate my photo delivery,delivery_status_tracking_details
Can I delete account switcher on Amazon?,manage_account_profiles_devices
What is the way to update the delivery status rules policies query?,delivery_status_rules_policies
Is it possible to clear this customs returns?,refund_international_returns
I need assistance to change my newsletter subscriptions,other_query
I'm trying to save my address book,modify_address
I need assistance to check my Spanish language,manage_account_general_settings
How do I manage the wallet?,payment_issues_cards_wallet
What is the way to set the local currency?,payment_issues_currency_converter
How do I remove the teen approval?,manage_account_teen_settings
Can you help me check my account settings?,manage_account_general_settings
Is it possible to change this marketing emails?,manage_account_general_settings
I'm trying to add my secondary address,modify_address
Can I manage delivery status rules policies query on Amazon?,delivery_status_rules_policies
Can you help me check my opened items?,refund_returns_eligibility
I want to give my customer surveys,customer_feedback
Is it possible to avoid this phishing email?,payment_issues_fraud_scams
I need to use account switcher,manage_account_profiles_devices
How do I cancel the opt out marketing?,other_query
I want to change my details regarding customer support contact,customer_support_contact
How do I manage the customer support bereavement query?,customer_support_bereavement
Can I change secondary address on Amazon?,modify_address
Can I set card currency on Amazon?,payment_issues_currency_converter
Can you help me use my credit balance?,refund_credits_balances
I want to remove my teen order,manage_account_teen_settings
Can I set up teen login on Amazon?,manage_account_teen_settings
How do I verify the password?,manage_account_login_security
I need assistance to cancel my vat rates,other_query
What is the way to update the customer support bereavement query?,customer_support_bereavement
What is the way to initiate the return eligibility?,refund_returns_eligibility
Is it possible to manage this delivery status undeliverable query?,delivery_status_undeliverable
Can you help me check my details regarding manage account closure?,manage_account_closure
What is the way to reset the 2SV?,manage_account_login_security
Please show me how to opt out of newsletter subscriptions,other_query
I want to check my unknown charge,payment_issues_unknown_charges
I'm trying to manage my default payment,payment_issues_cards_wallet
I want to set my card currency,payment_issues_currency_converter
I need to deduct damage fee,refund_restocking_fees
Can you help me deduct my restocking fee?,refund_restocking_fees
I'm trying to bypass my security code,manage_account_login_security
How do I investigate the duplicate charge?,payment_issues_unknown_charges
Please show me how to change refund tracking status query,refund_tracking_status
Please show me how to recover MFA,manage_account_login_security
Please show me how to initiate return eligibility,refund_returns_eligibility
Please show me how to reset sign in error,manage_account_login_security
What is the way to change the manage account closure query?,manage_account_closure
Is it possible to update this card expiration?,payment_issues_cards_wallet
Can I view promotional credit on Amazon?,refund_credits_balances
Please show me how to check personalized products,refund_returns_eligibility
Can you help me answer my translation feedback?,customer_feedback
Can I check tracking link on Amazon?,delivery_status_tracking_details
What is the way to check the delivery status undeliverable query?,delivery_status_undeliverable
Can you help me change my details regarding delivery status delays?,delivery_status_delays
I need to change details regarding customer support legal,customer_support_legal
Can you help me pay my international return?,refund_international_returns
I need to unsubscribe gift card balance,manage_account_general_settings
I'm trying to update my credit card,payment_issues_cards_wallet
I need to view rewards points,refund_credits_balances
Please show me how to manage delivery status undeliverable query,delivery_status_undeliverable
What is the way to pay the return shipping cost?,refund_international_returns
Can I investigate unknown charge on Amazon?,payment_issues_unknown_charges
Can I change manage account closure query on Amazon?,manage_account_closure
What is the way to view the credit balance?,refund_credits_balances
I want to charge my return deduction,refund_restocking_fees
I'm trying to change my delivery status alerts query,delivery_status_alerts
Please show me how to modify teen order,manage_account_teen_settings
Please show me how to resolve declined card,payment_issues_declines_retries
How do I troubleshoot the failed transaction?,payment_issues_declines_retries
Please show me how to manage details regarding delivery status rules policies,delivery_status_rules_policies
Is it possible to identify this phishing email?,payment_issues_fraud_scams
Please show me how to add card expiration,payment_issues_cards_wallet
I need to return international label,refund_international_returns
Can I print tax invoice on Amazon?,billing
Please show me how to check details regarding manage account closure,manage_account_closure
What is the way to print the business receipt?,billing
How do I check the refund tracking status query?,refund_tracking_status
I need assistance to check my parcel tracking info,delivery_status_tracking_details
I need to recover two-step verification,manage_account_login_security
I want to check my currency converter,payment_issues_currency_converter
How do I remove the address book?,modify_address
Please show me how to edit credit card,payment_issues_cards_wallet
Please show me how to convert international shopping,payment_issues_currency_converter
I'm trying to avoid my fake texts,payment_issues_fraud_scams
Can I ship customs returns on Amazon?,refund_international_returns
What is the way to use the translation feedback?,customer_feedback
I'm trying to opt out of my vat rates,other_query
Please show me how to change details regarding customer support legal,customer_support_legal
I need assistance to charge my damage fee,refund_restocking_fees
Can I print order invoice copy on Amazon?,billing
Please show me how to view credit balance,refund_credits_balances
Can I deduct partial refund fee on Amazon?,refund_restocking_fees
What is the way to apply the credit balance?,refund_credits_balances
Can I check opened items on Amazon?,refund_returns_eligibility
I need assistance to apply my promotional credit,refund_credits_balances
Can I cancel delivery speed on Amazon?,modify_order
I need assistance to avoid my fake texts,payment_issues_fraud_scams
Can you help me identify my fake texts?,payment_issues_fraud_scams
Can you help me complete my satisfaction survey?,customer_feedback
How do I manage the subscription email preferences?,other_query
What is the way to manage the gift card balance?,manage_account_general_settings
How do I edit the payment option?,payment_issues_cards_wallet
I want to delete my device sign-out,manage_account_profiles_devices
I need assistance to avoid my phishing email,payment_issues_fraud_scams
Please show me how to initiate return policy,refund_returns_eligibility
What is the way to complete the translation tools?,customer_feedback
How do I resolve the declined card?,payment_issues_declines_retries
How do I identify the duplicate charge?,payment_issues_unknown_charges
What is the way to use the rewards points?,refund_credits_balances
Can I change marketing emails on Amazon?,manage_account_general_settings
I'm trying to change my details regarding manage account closure,manage_account_closure
Can I add gate access code on Amazon?,modify_address
Can you help me charge my restocking fee?,refund_restocking_fees
Can you help me change my details regarding refund tracking status?,refund_tracking_status
I need assistance to check my unknown charge,payment_issues_unknown_charges
Can you help me remove my debit card?,payment_issues_cards_wallet
I'm trying to update my login fail,manage_account_login_security
Please show me how to remove order history,modify_order
I want to change my delivery speed,modify_order
I need assistance to evaluate my satisfaction survey,customer_feedback
What is the way to view the subscription email preferences?,other_query
I need to change delivery status undeliverable query,delivery_status_undeliverable
I need assistance to manage my newsletter subscriptions,other_query
Can you help me invite my household teen?,manage_account_teen_settings
Please show me how to recognize payment scam,payment_issues_fraud_scams
Can you help me cancel my customs regs?,other_query
How do I start the return policy?,refund_returns_eligibility
How do I check the details regarding delivery status alerts?,delivery_status_alerts
Please show me how to return international return,refund_international_returns
Can I remove secondary address on Amazon?,modify_address
How do I approve my teen's order?,manage_account_teen_settings
Can I find duplicate charge on Amazon?,payment_issues_unknown_charges
How do I find the unknown charge?,payment_issues_unknown_charges
How do I recognize the security trends?,payment_issues_fraud_scams
I want to change my exchange rates,payment_issues_currency_converter
I need assistance to recover my password,manage_account_login_security
Can you help me save my delivery address?,modify_address
I need assistance to identify my security trends,payment_issues_fraud_scams
Is it possible to complete this translation feedback?,customer_feedback
I'm trying to initiate my return eligibility,refund_returns_eligibility
Is it possible to return this international label?,refund_international_returns
Manage my shipping notification settings.,delivery_status_alerts
Is it possible to find this tracking link?,delivery_status_tracking_details
What is the way to pay the international return?,refund_international_returns
Is it possible to manage this credit card?,payment_issues_cards_wallet
How do I select the exchange rates?,payment_issues_currency_converter
Please show me how to manage subscribe and save alerts,other_query
Can you help me identify my gift card scam?,payment_issues_fraud_scams
I need to change details regarding manage account closure,manage_account_closure
Please show me how to check manage account closure query,manage_account_closure
I'm trying to add my default payment,payment_issues_cards_wallet
